STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
         44;20240510;-999;-999;-999;   10;   0.0;   0;   13.300;-999;  -999;  12.5;    -999;   14.4;   78.00;   22.5;    7.5;    3.4;eor
         44;20240511;-999;-999;-999;   10;   0.0;   0;   12.200;-999;  -999;  10.6;    -999;   15.8;   62.00;   22.4;   10.6;    8.4;eor
         44;20240512;-999;-999;-999;   10;   0.0;   0;   14.300;-999;  -999;  11.4;    -999;   17.0;   61.00;   23.0;   10.3;    6.2;eor
         44;20240513;-999;-999;-999;   10;   0.0;   0;   13.600;-999;  -999;  12.0;    -999;   20.1;   52.00;   27.6;   11.8;    9.4;eor
         44;20240514;-999;-999;-999;   10;   0.0;   0;   14.600;-999;  -999;  10.4;    -999;   21.1;   43.00;   27.7;   13.4;    9.6;eor
         44;20240515;-999;-999;-999;   10;   0.0;   0;   12.400;-999;  -999;   9.3;    -999;   21.3;   38.00;   27.8;   14.6;   11.0;eor
         44;20240516;-999;-999;-999;   10;   1.7;   4;    8.700;-999;  -999;  12.7;    -999;   19.2;   58.00;   25.1;   15.3;   13.0;eor
         44;20240517;-999;-999;-999;   10;   0.0;   0;    7.500;-999;  -999;  12.0;    -999;   19.9;   53.00;   26.0;   13.1;    7.8;eor
         44;20240518;-999;-999;-999;   10;   0.0;   0;    6.000;-999;  -999;  11.2;    -999;   17.8;   57.00;   23.9;   11.9;    6.9;eor
         44;20240519;-999;-999;-999;   10;  16.5;   4;    2.700;-999;  -999;  14.1;    -999;   15.4;   82.00;   23.0;   11.6;    6.3;eor
         44;20240520;-999;-999;-999;   10;   4.3;   4;    6.200;-999;  -999;  15.4;    -999;   16.0;   86.00;   22.6;   11.7;    8.8;eor
         44;20240521;-999;-999;-999;   10;   3.8;   4;    9.900;-999;  -999;  16.4;    -999;   18.9;   77.00;   24.7;   12.7;    9.9;eor
         44;20240522;-999;-999;-999;   10;   1.8;   4;    0.000;-999;  -999;  16.4;    -999;   16.2;   89.00;   18.1;   13.3;   12.0;eor
         44;20240523;-999;-999;-999;   10;   0.0;   0;    7.200;-999;  -999;  13.8;    -999;   15.6;   79.00;   19.8;   11.3;    8.3;eor
         44;20240524;-999;-999;-999;   10;  23.6;   4;    9.500;-999;  -999;  14.4;    -999;   16.5;   80.00;   23.8;   10.0;    6.7;eor
         44;20240525;-999;-999;-999;   10;   5.0;   4;    5.200;-999;  -999;  16.3;    -999;   16.7;   87.00;   22.4;   13.0;   10.5;eor
         44;20240526;-999;-999;-999;   10;   0.1;   4;   10.200;-999;  -999;  14.8;    -999;   18.3;   72.00;   24.0;   11.2;    8.6;eor
         44;20240527;-999;-999;-999;   10;  11.6;   4;    5.800;-999;  -999;  14.1;    -999;   17.0;   75.00;   22.2;   12.7;   11.6;eor
         44;20240528;-999;-999;-999;   10;   9.3;   4;    6.900;-999;  -999;  12.6;    -999;   14.8;   77.00;   19.6;   10.6;   10.4;eor
         44;20240529;-999;-999;-999;   10;   7.9;   4;    2.800;-999;  -999;  15.3;    -999;   14.6;   92.00;   17.9;   11.7;    8.8;eor
         44;20240530;-999;-999;-999;   10;   4.0;   4;    8.300;-999;  -999;  14.3;    -999;   15.0;   85.00;   20.6;    9.8;    7.0;eor
         44;20240531;-999;-999;-999;   10;   1.5;   4;    2.300;-999;  -999;  15.7;    -999;   15.6;   89.00;   19.2;   12.6;   12.3;eor
         44;20240601;-999;-999;-999;   10;   0.0;   0;    8.500;-999;  -999;  18.1;    -999;   18.9;   84.00;   23.9;   14.9;   14.6;eor
         44;20240602;-999;-999;-999;   10;   0.0;   0;    0.700;-999;  -999;  13.2;    -999;   14.5;   80.00;   16.7;   12.3;   11.9;eor
         44;20240603;-999;-999;-999;   10;   0.1;   4;    0.500;-999;  -999;  12.5;    -999;   13.9;   78.00;   17.9;   11.7;   11.2;eor
         44;20240604;-999;-999;-999;   10;   2.1;   4;    1.200;-999;  -999;  14.8;    -999;   16.2;   81.00;   20.1;   13.5;   12.9;eor
         44;20240605;-999;-999;-999;   10;   0.0;   0;    7.800;-999;  -999;  10.9;    -999;   13.8;   70.00;   18.0;    6.7;    2.5;eor
         44;20240606;-999;-999;-999;   10;   0.0;   0;    8.300;-999;  -999;   9.4;    -999;   12.8;   66.00;   18.8;    6.4;    3.0;eor
         44;20240607;-999;-999;-999;   10;   0.0;   0;    5.200;-999;  -999;  10.8;    -999;   12.8;   75.00;   19.9;    6.1;    2.2;eor
         44;20240608;-999;-999;-999;   10;   1.1;   4;    6.100;-999;  -999;  11.7;    -999;   13.6;   77.00;   20.2;    8.5;    4.6;eor
         44;20240609;-999;-999;-999;   10;   0.0;   0;    7.200;-999;  -999;  10.1;    -999;   12.3;   73.00;   18.1;    6.8;    3.7;eor
         44;20240610;-999;-999;-999;   10;  20.8;   4;    0.300;-999;  -999;  12.2;    -999;   11.1;   92.00;   13.5;    8.9;    5.9;eor
         44;20240611;-999;-999;-999;   10;   1.3;   4;    5.800;-999;  -999;  11.1;    -999;   11.2;   84.00;   14.7;    8.4;    7.9;eor
         44;20240612;-999;-999;-999;   10;   2.7;   4;    5.800;-999;  -999;  10.8;    -999;   10.8;   84.00;   14.6;    7.4;    5.3;eor
         44;20240613;-999;-999;-999;   10;   0.0;   0;    2.300;-999;  -999;  10.8;    -999;   12.3;   77.00;   17.5;    6.5;    3.1;eor
         44;20240614;-999;-999;-999;   10;   0.7;   4;    1.800;-999;  -999;  12.7;    -999;   16.1;   69.00;   19.5;   12.4;    9.9;eor
         44;20240615;-999;-999;-999;   10;   4.0;   4;    3.700;-999;  -999;  -999;    -999;   15.0;-999;   18.9;   13.5;    9.6;eor
         44;20240616;-999;-999;-999;   10;   7.0;   4;    4.100;-999;  -999;  13.4;    -999;   15.0;   79.00;   20.5;   11.5;    8.7;eor
         44;20240617;-999;-999;-999;   10;   1.6;   4;    6.800;-999;  -999;  15.1;    -999;   16.4;   82.00;   21.5;   11.1;    8.3;eor
         44;20240618;-999;-999;-999;   10;  14.0;   4;    1.700;-999;  -999;  16.0;    -999;   15.8;   90.00;   20.5;   11.5;    8.7;eor
         44;20240619;-999;-999;-999;   10;   0.0;   0;    5.900;-999;  -999;  13.5;    -999;   15.1;   80.00;   19.7;    8.9;    6.2;eor
         44;20240620;-999;-999;-999;   10;   0.0;   0;   11.000;-999;  -999;  12.9;    -999;   15.7;   74.00;   22.2;    7.2;    4.6;eor
         44;20240621;-999;-999;-999;   10;   2.6;   4;    0.300;-999;  -999;  18.2;    -999;   17.9;   88.00;   22.1;   14.6;   13.7;eor
         44;20240622;-999;-999;-999;   10;   0.6;   4;    4.100;-999;  -999;  15.8;    -999;   16.5;   84.00;   21.9;   11.4;    8.8;eor
         44;20240623;-999;-999;-999;   10;   0.0;   0;   11.400;-999;  -999;  14.9;    -999;   17.4;   77.00;   24.2;   10.6;    8.5;eor
         44;20240624;-999;-999;-999;   10;   0.0;   0;   13.600;-999;  -999;  15.7;    -999;   18.4;   76.00;   25.4;   10.8;    8.1;eor
         44;20240625;-999;-999;-999;   10;   0.0;   0;   15.300;-999;  -999;  16.9;    -999;   21.2;   70.00;   27.5;   13.0;   10.1;eor
         44;20240626;-999;-999;-999;   10;   0.0;   0;   15.300;-999;  -999;  18.9;    -999;   23.2;   69.00;   30.4;   15.6;   11.7;eor
         44;20240627;-999;-999;-999;   10;   0.3;   4;   11.100;-999;  -999;  22.4;    -999;   23.6;   78.00;   30.4;   17.7;   14.6;eor
         44;20240628;-999;-999;-999;   10;   0.0;   0;   10.400;-999;  -999;  15.0;    -999;   19.1;   68.00;   22.5;   11.4;    7.9;eor
         44;20240629;-999;-999;-999;   10;  21.6;   4;   12.500;-999;  -999;  15.4;    -999;   19.2;   72.00;   26.3;   10.5;    6.9;eor
         44;20240630;-999;-999;-999;   10;  13.6;   4;    2.700;-999;  -999;  17.3;    -999;   17.4;   87.00;   22.6;   14.8;   14.2;eor
         44;20240701;-999;-999;-999;   10;  12.7;   4;    1.600;-999;  -999;  15.5;    -999;   14.6;   93.00;   18.3;   13.3;   13.0;eor
         44;20240702;-999;-999;-999;   10;   4.9;   4;    0.400;-999;  -999;  14.5;    -999;   13.6;   94.00;   17.1;   11.4;   11.0;eor
         44;20240703;-999;-999;-999;   10;   9.2;   4;    2.600;-999;  -999;  13.0;    -999;   12.9;   88.00;   15.9;   10.1;    7.9;eor
         44;20240704;-999;-999;-999;   10;   1.9;   4;    6.800;-999;  -999;  12.3;    -999;   14.6;   76.00;   19.1;    9.1;    5.9;eor
         44;20240705;-999;-999;-999;   10;   0.6;   4;    1.700;-999;  -999;  13.6;    -999;   14.6;   81.00;   18.0;    9.5;    6.2;eor
         44;20240706;-999;-999;-999;   10;   0.9;   4;    7.300;-999;  -999;  14.7;    -999;   18.3;   70.00;   24.7;   11.5;    9.4;eor
         44;20240707;-999;-999;-999;   10;   0.0;   0;    8.300;-999;  -999;  12.4;    -999;   15.3;   73.00;   20.4;   10.8;    8.3;eor
         44;20240708;-999;-999;-999;   10;   0.0;   0;    9.700;-999;  -999;  14.2;    -999;   17.4;   73.00;   23.7;   11.6;    9.2;eor
         44;20240709;-999;-999;-999;   10;   3.4;   4;   11.800;-999;  -999;  18.0;    -999;   22.3;   68.00;   28.6;   15.5;   14.2;eor
         44;20240710;-999;-999;-999;   10;   1.6;   4;    4.900;-999;  -999;  19.8;    -999;   19.8;   87.00;   26.0;   14.7;   12.8;eor
         44;20240711;-999;-999;-999;   10;   0.0;   0;    8.800;-999;  -999;  15.8;    -999;   17.9;   79.00;   23.6;   12.2;    9.8;eor
         44;20240712;-999;-999;-999;   10;  10.5;   4;    3.100;-999;  -999;  16.3;    -999;   15.3;   93.00;   19.5;   11.2;    8.0;eor
         44;20240713;-999;-999;-999;   10;   0.6;   4;    2.100;-999;  -999;  15.1;    -999;   14.7;   90.00;   18.8;   12.1;    9.8;eor
         44;20240714;-999;-999;-999;   10;   0.0;   0;   11.300;-999;  -999;  13.7;    -999;   16.3;   76.00;   22.4;   10.1;    7.5;eor
         44;20240715;-999;-999;-999;   10;   0.3;   4;   11.400;-999;  -999;  14.9;    -999;   18.7;   71.00;   25.8;   10.9;    7.1;eor
         44;20240716;-999;-999;-999;   10;   0.7;   4;    8.800;-999;  -999;  17.1;    -999;   19.7;   75.00;   23.5;   15.8;   14.2;eor
         44;20240717;-999;-999;-999;   10;   1.0;   4;    2.400;-999;  -999;  16.8;    -999;   17.1;   87.00;   21.1;   11.8;    9.0;eor
         44;20240718;-999;-999;-999;   10;   0.0;   0;   12.000;-999;  -999;  17.0;    -999;   18.7;   81.00;   26.3;   10.6;    7.9;eor
         44;20240719;-999;-999;-999;   10;   0.0;   0;   10.100;-999;  -999;  18.0;    -999;   20.9;   76.00;   27.4;   12.9;    9.6;eor
         44;20240720;-999;-999;-999;   10;   0.0;   0;   13.300;-999;  -999;  18.6;    -999;   22.8;   70.00;   29.7;   14.2;   10.9;eor
         44;20240721;-999;-999;-999;   10;   8.1;   4;    7.100;-999;  -999;  21.9;    -999;   22.1;   84.00;   30.3;   17.0;   14.4;eor
         44;20240722;-999;-999;-999;   10;   0.0;   0;    5.500;-999;  -999;  17.4;    -999;   18.8;   82.00;   23.0;   15.6;   14.8;eor
         44;20240723;-999;-999;-999;   10;   9.1;   4;    5.000;-999;  -999;  18.8;    -999;   18.8;   87.00;   23.5;   15.2;   14.4;eor
         44;20240724;-999;-999;-999;   10;   0.0;   4;    8.800;-999;  -999;  15.2;    -999;   16.8;   81.00;   21.7;    9.3;    5.6;eor
         44;20240725;-999;-999;-999;   10;   2.0;   4;    8.200;-999;  -999;  14.6;    -999;   17.2;   76.00;   24.2;    7.5;    4.1;eor
         44;20240726;-999;-999;-999;   10;   1.9;   4;    2.500;-999;  -999;  18.7;    -999;   18.2;   90.00;   23.1;   13.4;   11.4;eor
         44;20240727;-999;-999;-999;   10;   2.7;   4;    5.400;-999;  -999;  17.3;    -999;   18.3;   84.00;   24.2;   11.7;    9.1;eor
         44;20240728;-999;-999;-999;   10;   0.0;   0;   11.800;-999;  -999;  15.8;    -999;   17.8;   79.00;   23.5;   10.4;    6.7;eor
         44;20240729;-999;-999;-999;   10;   0.0;   0;   14.400;-999;  -999;  13.9;    -999;   17.3;   75.00;   24.9;    8.2;    5.1;eor
         44;20240730;-999;-999;-999;   10;   0.0;   0;   12.900;-999;  -999;  16.7;    -999;   20.9;   71.00;   30.6;   11.2;    8.4;eor
         44;20240731;-999;-999;-999;   10;   0.0;   0;   14.200;-999;  -999;  16.9;    -999;   20.1;   75.00;   28.1;   13.6;   10.8;eor
         44;20240801;-999;-999;-999;   10;   0.3;   4;   10.800;-999;  -999;  15.8;    -999;   18.1;   77.00;   25.2;   11.9;    8.7;eor
         44;20240802;-999;-999;-999;   10;   0.0;   0;   10.900;-999;  -999;  15.8;    -999;   18.8;   76.00;   25.4;   13.0;    9.5;eor
         44;20240803;-999;-999;-999;   10;   7.4;   4;    4.900;-999;  -999;  18.6;    -999;   18.5;   87.00;   26.2;   11.0;    8.2;eor
         44;20240804;-999;-999;-999;   10;   0.0;   0;    7.500;-999;  -999;  16.2;    -999;   17.6;   82.00;   21.7;   11.8;    9.1;eor
         44;20240805;-999;-999;-999;   10;   0.0;   0;    5.800;-999;  -999;  16.3;    -999;   18.5;   79.00;   24.5;   13.0;   11.5;eor
         44;20240806;-999;-999;-999;   10;   0.0;   0;   12.100;-999;  -999;  18.5;    -999;   21.0;   77.00;   28.7;   12.5;    9.8;eor
         44;20240807;-999;-999;-999;   10;   4.0;   4;    4.500;-999;  -999;  19.7;    -999;   18.9;   90.00;   25.2;   11.8;    9.1;eor
         44;20240808;-999;-999;-999;   10;   0.1;   4;    4.500;-999;  -999;  16.3;    -999;   17.4;   84.00;   23.3;   11.5;    8.8;eor
         44;20240809;-999;-999;-999;   10;   0.5;   4;    3.100;-999;  -999;  18.0;    -999;   19.0;   82.00;   24.3;   11.4;    7.9;eor
         44;20240810;-999;-999;-999;   10;   0.0;   0;    8.000;-999;  -999;  16.0;    -999;   18.6;   77.00;   24.1;   11.1;    7.8;eor
         44;20240811;-999;-999;-999;   10;   0.0;   0;   11.100;-999;  -999;  16.0;    -999;   18.6;   77.00;   26.6;   11.8;    8.3;eor
         44;20240812;-999;-999;-999;   10;   0.0;   0;   13.700;-999;  -999;  16.5;    -999;   20.5;   71.00;   28.4;   10.6;    6.9;eor
         44;20240813;-999;-999;-999;   10;  43.5;   4;   12.300;-999;  -999;  22.6;    -999;   24.9;   72.00;   33.2;   17.1;   15.4;eor
         44;20240814;-999;-999;-999;   10;   1.5;   4;    1.800;-999;  -999;  23.0;    -999;   21.5;   90.00;   25.2;   19.0;   18.4;eor
         44;20240815;-999;-999;-999;   10;   0.0;   4;    7.400;-999;  -999;  21.3;    -999;   21.3;   85.00;   25.6;   17.6;   14.4;eor
         44;20240816;-999;-999;-999;   10;   5.8;   4;    1.300;-999;  -999;  20.3;    -999;   19.3;   90.00;   23.0;   16.9;   14.4;eor
         44;20240817;-999;-999;-999;   10;   0.4;   4;    3.000;-999;  -999;  18.0;    -999;   17.8;   89.00;   22.6;   12.7;   10.6;eor
         44;20240818;-999;-999;-999;   10;   0.7;   4;    1.900;-999;  -999;  16.3;    -999;   16.6;   87.00;   22.2;   12.8;   11.0;eor
         44;20240819;-999;-999;-999;   10;   0.0;   0;    9.900;-999;  -999;  14.3;    -999;   16.7;   78.00;   23.4;   11.2;    8.6;eor
         44;20240820;-999;-999;-999;   10;   1.4;   4;    7.800;-999;  -999;  16.9;    -999;   18.7;   80.00;   26.0;   12.1;    9.3;eor
         44;20240821;-999;-999;-999;   10;   0.4;   4;    6.900;-999;  -999;  14.0;    -999;   15.9;   78.00;   19.9;   11.4;    8.4;eor
         44;20240822;-999;-999;-999;   10;   0.0;   0;    3.400;-999;  -999;  14.0;    -999;   17.8;   69.00;   23.2;   12.5;   10.9;eor
         44;20240823;-999;-999;-999;   10;   1.7;   4;    5.500;-999;  -999;  16.8;    -999;   19.5;   75.00;   24.5;   13.8;   11.5;eor
         44;20240824;-999;-999;-999;   10;   4.9;   4;    8.800;-999;  -999;  19.7;    -999;   21.1;   81.00;   29.3;   15.8;   13.7;eor
         44;20240825;-999;-999;-999;   10;   0.0;   0;    8.300;-999;  -999;  14.4;    -999;   16.4;   79.00;   21.4;   10.9;    8.4;eor
         44;20240826;-999;-999;-999;   10;   0.0;   0;    9.500;-999;  -999;  14.0;    -999;   16.1;   78.00;   22.1;    9.8;    6.6;eor
         44;20240827;-999;-999;-999;   10;   0.0;   0;   12.600;-999;  -999;  14.7;    -999;   17.5;   77.00;   25.3;    9.8;    7.1;eor
         44;20240828;-999;-999;-999;   10;   0.0;   0;   12.800;-999;  -999;  17.7;    -999;   20.4;   76.00;   28.5;   11.7;    7.8;eor
         44;20240829;-999;-999;-999;   10;   2.3;   4;   10.600;-999;  -999;  20.0;    -999;   22.3;   77.00;   30.9;   16.1;   12.9;eor
         44;20240830;-999;-999;-999;   10;   0.1;   4;    2.800;-999;  -999;  16.2;    -999;   16.8;   85.00;   21.8;   10.8;    6.9;eor
         44;20240831;-999;-999;-999;   10;   0.0;   0;    4.800;-999;  -999;  13.8;    -999;   15.7;   79.00;   21.5;   10.4;    6.7;eor
         44;20240901;-999;-999;-999;   10;   0.0;   0;   12.100;-999;  -999;  15.7;    -999;   19.6;   69.00;   25.8;   13.6;   12.6;eor
         44;20240902;-999;-999;-999;   10;   0.0;   0;   11.600;-999;  -999;  17.8;    -999;   20.6;   74.00;   27.2;   14.6;   13.0;eor
         44;20240903;-999;-999;-999;   10;   0.6;   4;    7.800;-999;  -999;  20.6;    -999;   21.5;   82.00;   28.1;   16.5;   14.9;eor
         44;20240904;-999;-999;-999;   10;  30.4;   4;    0.800;-999;  -999;  21.4;    -999;   19.1;   97.00;   23.7;   17.3;   15.6;eor
         44;20240905;-999;-999;-999;   10;   0.0;   0;   11.500;-999;  -999;  18.4;    -999;   23.0;   69.00;   29.9;   17.2;   16.2;eor
         44;20240906;-999;-999;-999;   10;   0.0;   0;    7.400;-999;  -999;  16.3;    -999;   21.8;   62.00;   26.8;   17.5;   13.7;eor
         44;20240907;-999;-999;-999;   10;   0.0;   0;    8.300;-999;  -999;  19.3;    -999;   20.9;   78.00;   28.2;   14.5;   12.3;eor
         44;20240908;-999;-999;-999;   10;   2.2;   4;    3.800;-999;  -999;  18.8;    -999;   19.2;   86.00;   25.9;   15.4;   12.7;eor
         44;20240909;-999;-999;-999;   10;   3.1;   4;    4.900;-999;  -999;  16.2;    -999;   17.5;   82.00;   22.9;   12.7;   11.4;eor
         44;20240910;-999;-999;-999;   10;  18.4;   4;    1.000;-999;  -999;  13.5;    -999;   13.8;   86.00;   17.9;   10.4;    8.6;eor
         44;20240911;-999;-999;-999;   10;   2.2;   4;    5.800;-999;  -999;  11.4;    -999;   10.5;   90.00;   15.6;    6.8;    4.7;eor
         44;20240912;-999;-999;-999;   10;   3.0;   4;    5.700;-999;  -999;  10.6;    -999;    9.2;   91.00;   15.9;    5.8;    3.8;eor
         44;20240913;-999;-999;-999;   10;   0.1;   4;    5.000;-999;  -999;  10.9;    -999;   10.4;   87.00;   17.1;    4.5;    2.0;eor
         44;20240914;-999;-999;-999;   10;   0.0;   0;    7.000;-999;  -999;  10.7;    -999;   11.7;   80.00;   17.5;    7.2;    3.9;eor
         44;20240915;-999;-999;-999;   10;   0.0;   0;    4.100;-999;  -999;  12.7;    -999;   13.2;   83.00;   17.5;    6.6;    4.0;eor
         44;20240916;-999;-999;-999;   10;   0.0;   0;    7.200;-999;  -999;  15.6;    -999;   16.1;   86.00;   22.2;   10.8;    8.4;eor
         44;20240917;-999;-999;-999;   10;   0.0;   0;    5.100;-999;  -999;  15.4;    -999;   15.4;   89.00;   20.4;   11.3;    7.7;eor
         44;20240918;-999;-999;-999;   10;   0.0;   0;    6.300;-999;  -999;  16.3;    -999;   16.2;   89.00;   22.4;   11.3;    8.2;eor
         44;20240919;-999;-999;-999;   10;   0.1;   4;    4.400;-999;  -999;  16.5;    -999;   16.1;   91.00;   20.2;   13.2;   10.5;eor
         44;20240920;-999;-999;-999;   10;   0.0;   0;   11.000;-999;  -999;  14.1;    -999;   17.1;   74.00;   23.1;   11.9;    7.4;eor
         44;20240921;-999;-999;-999;   10;   0.0;   0;   11.100;-999;  -999;  13.1;    -999;   15.9;   74.00;   23.2;    9.5;    5.6;eor
         44;20240922;-999;-999;-999;   10;   0.0;   0;   11.200;-999;  -999;  -999;    -999;   15.5;-999;   24.2;    9.8;    5.5;eor
         44;20240923;-999;-999;-999;   10;   0.3;   4;    1.000;-999;  -999;  -999;    -999;   15.0;-999;   20.5;    9.0;    6.0;eor
         44;20240924;-999;-999;-999;   10;   1.6;   4;    2.200;-999;  -999;  -999;    -999;   15.0;-999;   18.6;   10.5;    7.5;eor
         44;20240925;-999;-999;-999;   10;   7.5;   4;    0.400;-999;  -999;  -999;    -999;   14.5;-999;   16.4;   12.7;   11.1;eor
         44;20240926;-999;-999;-999;   10;  -999;-999;    2.500;-999;  -999;  -999;    -999;   16.0;-999;   18.0;   12.5;   11.5;eor
         44;20240927;-999;-999;-999;   10;  13.7;   4;    3.300;-999;  -999;  -999;    -999;   13.5;-999;   15.9;   10.3;    9.0;eor
         44;20240928;-999;-999;-999;   10;   3.3;   4;    7.200;-999;  -999;  10.6;    -999;    9.4;   90.00;   13.8;    7.2;    5.6;eor
         44;20240929;-999;-999;-999;   10;   0.0;   0;    6.700;-999;  -999;  10.0;    -999;   10.0;   83.00;   16.1;    5.3;    2.5;eor
         44;20240930;-999;-999;-999;   10;  17.5;   4;    5.500;-999;  -999;  10.5;    -999;   10.6;   82.00;   14.8;    7.3;    5.0;eor
         44;20241001;-999;-999;-999;   10;   1.4;   4;    2.800;   0;  -999;  14.1;    -999;   12.8;   95.00;   16.2;   10.1;    9.1;eor
         44;20241002;-999;-999;-999;   10;   0.2;   4;    0.000;   0;  -999;  10.8;    -999;    9.7;   90.00;   12.7;    6.6;    3.2;eor
         44;20241003;-999;-999;-999;   10;   0.0;   0;    6.200;   0;  -999;   9.6;    -999;    9.4;   82.00;   14.7;    4.6;    1.6;eor
         44;20241004;-999;-999;-999;   10;   0.0;   0;    8.300;   0;  -999;   9.2;    -999;    8.6;   85.00;   15.9;    3.0;    0.1;eor
         44;20241005;-999;-999;-999;   10;   0.0;   0;    8.600;   0;  -999;   9.3;    -999;    8.2;   87.00;   14.8;    2.3;   -0.7;eor
         44;20241006;-999;-999;-999;   10;   0.6;   4;    8.600;   0;  -999;   9.7;    -999;    9.6;   83.00;   15.0;    4.1;    0.0;eor
         44;20241007;-999;-999;-999;   10;   1.8;   4;    4.900;   0;  -999;  12.7;    -999;   12.9;   86.00;   19.0;    8.5;    7.0;eor
         44;20241008;-999;-999;-999;   10;   0.0;   0;    2.400;   0;  -999;  14.8;    -999;   15.3;   86.00;   19.3;   12.8;    9.5;eor
         44;20241009;-999;-999;-999;   10;  17.7;   4;    1.600;   0;  -999;  14.3;    -999;   14.0;   89.00;   17.0;   11.4;    7.5;eor
         44;20241010;-999;-999;-999;   10;   0.9;   4;    1.000;   0;  -999;  12.1;    -999;   11.4;   88.00;   13.7;    6.8;    4.6;eor
         44;20241011;-999;-999;-999;   10;   0.0;   0;    7.000;   0;  -999;   8.8;    -999;    7.8;   84.00;   13.0;    3.8;    0.3;eor
         44;20241012;-999;-999;-999;   10;   7.7;   4;    4.100;   0;  -999;   9.2;    -999;    8.0;   86.00;   12.1;    2.9;   -0.4;eor
         44;20241013;-999;-999;-999;   10;   1.9;   4;    3.900;   0;  -999;   9.8;    -999;    9.1;   85.00;   12.8;    7.2;    5.3;eor
         44;20241014;-999;-999;-999;   10;   0.0;   0;    0.400;   0;  -999;   9.3;    -999;    7.9;   88.00;   12.3;    2.9;    0.0;eor
         44;20241015;-999;-999;-999;   10;   0.0;   0;    9.300;   0;  -999;   8.4;    -999;    7.1;   84.00;   12.9;    1.2;   -1.4;eor
         44;20241016;-999;-999;-999;   10;   0.0;   0;    5.900;   0;  -999;  10.1;    -999;   10.8;   78.00;   15.6;    6.1;    4.5;eor
         44;20241017;-999;-999;-999;   10;   0.0;   0;    0.300;   0;  -999;  14.5;    -999;   14.1;   88.00;   18.9;    9.9;    7.8;eor
         44;20241018;-999;-999;-999;   10;   0.5;   4;    6.200;   0;  -999;  15.6;    -999;   15.1;   91.00;   21.0;   11.6;    8.9;eor
         44;20241019;-999;-999;-999;   10;   2.2;   4;    0.000;   0;  -999;  14.8;    -999;   13.1;   98.00;   16.1;   10.4;    6.8;eor
         44;20241020;-999;-999;-999;   10;   0.2;   4;    3.200;   0;  -999;  13.5;    -999;   13.8;   85.00;   17.6;    9.4;    6.2;eor
         44;20241021;-999;-999;-999;   10;   5.6;   4;    0.100;   0;  -999;  14.0;    -999;   14.6;   84.00;   16.5;   11.9;   11.5;eor
         44;20241022;-999;-999;-999;   10;   0.0;   4;    4.900;   0;  -999;  12.2;    -999;   11.3;   91.00;   15.2;    8.4;    5.2;eor
         44;20241023;-999;-999;-999;   10;   0.1;   4;    0.000;   0;  -999;  11.5;    -999;    9.4;   97.00;   12.2;    5.2;    2.8;eor
         44;20241024;-999;-999;-999;   10;   0.0;   4;    6.600;   0;  -999;  10.5;    -999;    9.0;   91.00;   15.2;    3.8;    2.9;eor
         44;20241025;-999;-999;-999;   10;   0.1;   4;    7.200;   0;  -999;  13.0;    -999;   12.3;   91.00;   18.6;    8.1;    4.1;eor
         44;20241026;-999;-999;-999;   10;   0.0;   4;    7.700;   0;  -999;  13.1;    -999;   11.9;   93.00;   18.8;    6.8;    4.0;eor
         44;20241027;-999;-999;-999;   10;   0.1;   4;    3.300;   0;  -999;  12.7;    -999;   12.3;   90.00;   16.3;    7.8;    4.0;eor
         44;20241028;-999;-999;-999;   10;   3.9;   4;    0.900;   0;  -999;  12.6;    -999;   11.2;   94.00;   13.6;    7.6;    4.2;eor
         44;20241029;-999;-999;-999;   10;   0.4;   4;    0.000;   0;  -999;  14.8;    -999;   13.3;   97.00;   14.5;   12.4;   12.1;eor
         44;20241030;-999;-999;-999;   10;   0.3;   4;    0.200;   0;  -999;  13.9;    -999;   12.6;   95.00;   14.8;    8.2;    5.0;eor
         44;20241031;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;  12.4;    -999;   11.9;   89.00;   13.4;    8.0;    5.1;eor
         44;20241101;-999;-999;-999;   10;   0.9;   4;    0.000;   0;  -999;  12.4;    -999;   11.5;   91.00;   12.2;   10.9;   10.7;eor
         44;20241102;-999;-999;-999;   10;   0.0;   0;    3.300;   0;  -999;   9.0;    -999;    8.0;   84.00;   11.6;    1.5;   -1.4;eor
         44;20241103;-999;-999;-999;   10;   0.1;   4;    8.400;   0;  -999;   7.4;    -999;    4.1;   91.00;   10.6;   -0.2;   -2.8;eor
         44;20241104;-999;-999;-999;   10;   0.0;   4;    0.000;   0;  -999;  10.1;    -999;    7.8;   95.00;    9.8;    3.5;    3.8;eor
         44;20241105;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   9.0;    -999;    5.9;   97.00;    7.5;    2.8;   -0.2;eor
         44;20241106;-999;-999;-999;   10;   0.3;   4;    0.000;   0;  -999;   8.5;    -999;    4.7;  100.00;    5.1;    4.0;    4.4;eor
         44;20241107;-999;-999;-999;   10;   0.1;   4;    0.000;   0;  -999;   8.1;    -999;    4.0;  100.00;    4.7;    3.5;    3.8;eor
         44;20241108;-999;-999;-999;   10;   0.0;   0;    0.000;   0;  -999;   7.9;    -999;    4.6;   93.00;    5.6;    3.5;    3.5;eor
